"","movieId","title","year","Adventure","Comedy","Action","Drama","Crime","Children","Mystery","Documentary","Animation","Thriller","Horror","Fantasy","Western","Film-Noir","Romance","War","Sci-Fi","Musical","IMAX","(no genres listed)","NA"
"14279",14279,71535,"Zombieland ","2009",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"14280",14280,71537,"Fame ","2009",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"14281",14281,71542,"September Issue, The ","2009",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"14282",14282,71545,"Paris Trout ","1991",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14283",14283,71550,"Assassination of a High School President ","2008",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"14284",14284,71556,"How to Be a Serial Killer ","2008",0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"14285",14285,71558,"Abbott and Costello in Hollywood ","1945",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14286",14286,71560,"Abbott and Costello in the Foreign Legion ","1950",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14287",14287,71571,"Sorority Row ","2009",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"14288",14288,71573,"Whiteout ","2009",0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"14289",14289,71575,"Rudo y Cursi (Rough and Vulgar) ","2008",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14290",14290,71579,"Education, An ","2009",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"14291",14291,71582,"David and Lisa ","1998",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14292",14292,71591,"Abbott and Costello Meet Captain Kidd ","1952",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"14293",14293,71606,"Life is a Bed of Roses (Vie est un roman, La) ","1983",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"14294",14294,71619,"Coco Before Chanel (Coco avant Chanel) ","2009",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14295",14295,71634,"Story of Louis Pasteur, The ","1935",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14296",14296,71638,"Killing of John Lennon, The ","2006",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14297",14297,71640,"Burma VJ: Reporting from a Closed Country (Burma VJ: Reporter i et lukket land) ","2008",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"14298",14298,71650,"Werner Herzog Eats His Shoe ","1980",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"14299",14299,71653,"Capone ","1975",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14300",14300,71664,"Abbott and Costello Meet the Keystone Kops ","1955",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14301",14301,71668,"Couples Retreat ","2009",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"14302",14302,71670,"All About Steve ","2009",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14303",14303,71675,"Hiroshima ","2009",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14304",14304,71677,"Gigante ","2009",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14305",14305,71685,"End of St. Petersburg, The (Konets Sankt-Peterburga) ","1927",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14306",14306,71688,"Jab We Met ","2007",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"14307",14307,71691,"Fifty Dead Men Walking ","2008",0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"14308",14308,71693,"Bay of Angels (La baie des anges) ","1963",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"14309",14309,71695,"Docks of New York, The ","1928",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14310",14310,71697,"Our Daily Bread ","1934",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"14311",14311,71700,"Deadgirl ","2008",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"14312",14312,71702,"All About Lola (Ce que je sais de Lola) (Lo que sé de Lola) ","2006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"14313",14313,71705,"Merry Jail, The (Das fidele Gefängnis) ","1917",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"14314",14314,71707,"Love Hina Spring Special ","2001",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"14315",14315,71709,"Yellow Earth (Huang tu di) ","1984",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14316",14316,71717,"Cleopatra ","1934",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"14317",14317,71719,"Divorce of Lady X, The ","1938",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"14318",14318,71726,"Bye-Bye Bin Laden ","2009",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"14319",14319,71728,"Gayniggers From Outer Space ","1992",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"14320",14320,71730,"Windmill Movie, The ","2008",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"14321",14321,71732,"I Sell the Dead ","2008",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"14322",14322,71736,"Van Gogh ","1991",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14323",14323,71738,"Shanghai Gesture, The ","1941",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"14324",14324,71740,"Tales of Hoffmann, The ","1951",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
"14325",14325,71743,"Wedding March, The ","1928",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"14326",14326,71745,"Where the Wild Things Are ","2009",1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"14327",14327,71748,"Georg ","2007",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"14328",14328,71750,"Chelsea Girls ","1966",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14329",14329,71755,"Earth Entranced (Terra em Transe) ","1967",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14330",14330,71758,"Cloud-Capped Star, The (Meghe Dhaka Tara) ","1960",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14331",14331,71760,"India Song ","1975",0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"14332",14332,71762,"Que Viva Mexico (¡Que Viva Mexico! - Da zdravstvuyet Meksika!) ","1979",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"14333",14333,71765,"Get Thrashed: The Story of Thrash Metal ","2006",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"14334",14334,71779,"Aces High ","1976",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"14335",14335,71792,"Shoulder Arms ","1918",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"14336",14336,71795,"The Paris Express ","1952",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14337",14337,71804,"Reckless ","1984",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"14338",14338,71806,"Lost Angels ","1989",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14339",14339,71808,"Black Eagle ","1988",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14340",14340,71810,"Legionnaire ","1998",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"14341",14341,71817,"Beer Wars ","2009",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"14342",14342,71821,"Shorts ","2009",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14343",14343,71823,"New York, I Love You ","2009",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"14344",14344,71838,"Law Abiding Citizen ","2009",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"14345",14345,71840,"Flame and the Arrow, The ","1950",1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"14346",14346,71851,"I, Monster ","1971",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"14347",14347,71865,"Rich in Love ","1993",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14348",14348,71867,"Misfortunates, The (De helaasheid der dingen) ","2009",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14349",14349,71873,"Moon Warriors, The (Zhan shen chuan shuo) ","1993",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14350",14350,71876,"Amelia ","2009",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14351",14351,71878,"Stepfather, The ","2009",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"14352",14352,71888,"See You in the Morning ","1989",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"14353",14353,71899,"Mary and Max ","2009",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"14354",14354,71902,"Spread ","2009",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"14355",14355,71910,"Tournament, The ","2009",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14356",14356,71926,"Boys Are Back, The ","2009",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14357",14357,71928,"Cairo Time ","2009",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"14358",14358,71931,"5th Day of Peace (Dio è con noi) ","1969",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"14359",14359,71933,"7th Dawn, The ","1964",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"14360",14360,71936,"There's Always Tomorrow ","1956",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14361",14361,71938,"Round-Up, The (Szegénylegények) ","1966",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"14362",14362,71940,"Taking of Power by Louis XIV, The (Prise de pouvoir par Louis XIV, La) ","1966",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14363",14363,71942,"Sound Barrier, The ","1952",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14364",14364,71966,"Spring in a Small Town (Xiao cheng zhi chun) ","1948",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"14365",14365,71970,"Princess and the Pirate, The ","1944",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"14366",14366,71973,"Outsiders (Ceddo) ","1977",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14367",14367,71976,"Tiger of Eschnapur, The (Tiger von Eschnapur, Der) ","1959",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"14368",14368,71978,"Mother (Mat) ","1926",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14369",14369,71980,"Under the Roofs of Paris (Sous les toits de Paris) ","1930",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"14370",14370,71986,"Hour of the Furnaces, The (Hora de los hornos, La) ","1968",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"14371",14371,71989,"Before the Revolution (Prima della rivoluzione) ","1964",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"14372",14372,71991,"Afterschool ","2008",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14373",14373,71993,"Dragonquest ","2009",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"14374",14374,71995,"Dark Lurking, The ","2008",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"14375",14375,71999,"Aelita: The Queen of Mars (Aelita) ","1924",1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
"14376",14376,72001,"Extraordinary Adventures of Mr. West in the Land of the Bolsheviks, The (Neobychainye priklyucheniya mistera Vesta v strane bolshevikov) ","1924",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14377",14377,72011,"Up in the Air ","2009",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"14378",14378,72013,"David Copperfield ","2000",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14379",14379,72016,"EXPO: Magic of the White City ","2005",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"14380",14380,72018,"H.H. Holmes: America's First Serial Killer ","2004",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"14381",14381,72022,"Cuenca Crime, The (Crimen de Cuenca, El) ","1980",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14382",14382,72027,"Korczak ","1990",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"14383",14383,72030,"You're Gonna Miss Me ","2005",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"14384",14384,72032,"Forever ","2006",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"14385",14385,72035,"Dimensions of Dialogue (Moznosti dialogu) ","1982",0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"14386",14386,72037,"Darkness/Light/Darkness (Tma/Svetlo/Tma) ","1989",0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"14387",14387,72039,"35 Shots of Rum (35 rhums) ","2008",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14388",14388,72041,"Tormented ","2009",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"14389",14389,72043,"Monsters vs Aliens: Mutant Pumpkins from Outer Space ","2009",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"14390",14390,72045,"Ali Zoua: Prince of the Streets (Ali Zaoua, prince de la rue) ","2000",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14391",14391,72090,"13th Letter, The ","1951",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"14392",14392,72092,"23 Paces to Baker Street ","1956",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"14393",14393,72094,"Maradona, the Hand of God (Maradona, la mano di Dio) ","2007",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14394",14394,72096,"Collector, The (Komornik) ","2005",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14395",14395,72100,"Jungle Book of Regulations, A (Nie Ma Rozy Bez Ognia) ","1974",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14396",14396,72102,"Ryan ","2004",0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"14397",14397,72104,"Balance ","1989",0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
"14398",14398,72109,"Vampire Girl vs. Frankenstein Girl (Kyûketsu Shôjo tai Shôjo Furanken) ","2009",0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"14399",14399,72113,"Is Anybody There? ","2008",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14400",14400,72117,"Misérables, Les ","1935",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"14401",14401,72124,"Vital Signs ","1990",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14402",14402,72129,"Saw VI ","2009",0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"14403",14403,72131,"Michael Jackson's This Is It ","2009",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"14404",14404,72142,"Love Exposure (Ai No Mukidashi) ","2008",0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"14405",14405,72153,"Dangerous Woman, A ","1993",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"14406",14406,72156,"Twilight of the Ice Nymphs ","1997",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"14407",14407,72159,"Grave Decisions (Wer früher stirbt, ist länger tot) ","2006",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14408",14408,72161,"99 River Street ","1953",0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"14409",14409,72163,"40 Guns to Apache Pass ","1967",1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"14410",14410,72165,"Cirque du Freak: The Vampire's Assistant ","2009",1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"14411",14411,72167,"Boondock Saints II: All Saints Day, The ","2009",0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"14412",14412,72169,"Good Hair ","2009",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"14413",14413,72171,"Black Dynamite ","2009",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14414",14414,72176,"Big Fan ","2009",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14415",14415,72178,"Welcome to Dongmakgol ","2005",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"14416",14416,72204,"Salvage ","2006",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"14417",14417,72209,"Astro Boy ","2009",0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"14418",14418,72212,"100 Men and a Girl (One Hundred Men and a Girl) ","1937",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14419",14419,72216,"Fun is Beautiful ","1980",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14420",14420,72224,"Gentlemen Broncos ","2009",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14421",14421,72226,"Fantastic Mr. Fox ","2009",1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"14422",14422,72228,"Creation ","2009",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14423",14423,72235,"Between the Devil and the Deep Blue Sea ","1995",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14424",14424,72249,"Coco Chanel & Igor Stravinsky ","2009",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"14425",14425,72258,"Top Dog ","1995",0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"14426",14426,72261,"Pebble and the Penguin, The ","1995",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"14427",14427,72263,"MVP: Most Valuable Primate ","2000",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14428",14428,72265,"Not Easily Broken ","2009",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"14429",14429,72267,"Price of Glory ","2000",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14430",14430,72273,"Plácido ","1961",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14431",14431,72276,"Indian Tomb, The (Das indische Grabmal) ","1959",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14432",14432,72281,"Amour fou, L' ","1969",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14433",14433,72283,"Storm Over Asia (Potomok Chingis-Khana) ","1928",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"14434",14434,72287,"Bridge, The (Most) ","2003",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14435",14435,72290,"Arsenal ","1928",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"14436",14436,72292,"Barren Lives (Vidas Secas) ","1963",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14437",14437,72294,"Christmas Carol, A ","2009",0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"14438",14438,72298,"Lusty Men, The ","1952",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"14439",14439,72300,"Hart of London, The ","1970",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14440",14440,72302,"Outskirts (Okraina) ","1933",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"14441",14441,72304,"Fires Were Started ","1943",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"14442",14442,72308,"Battlestar Galactica: The Plan ","2009",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"14443",14443,72310,"Chronicle of Anna Magdalena Bach, The (Chronik der Anna Magdalena Bach) ","1968",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14444",14444,72315,"Hell's Hinges ","1916",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"14445",14445,72321,"Michael Jackson: Life of a Superstar ","2009",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"14446",14446,72327,"Murder by Contract ","1958",0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"14447",14447,72330,"Private Lives of Pippa Lee, The ","2009",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14448",14448,72332,"Introduction to Physics, An ","2009",1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"14449",14449,72334,"Our Daily Bread (Unser täglich Brot) ","2005",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"14450",14450,72336,"Doctor Takes a Wife, The ","1940",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14451",14451,72340,"Night to Remember, A ","1942",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"14452",14452,72342,"Last Stop for Paul ","2006",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14453",14453,72344,"Toll of the Sea, The ","1922",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"14454",14454,72356,"Partly Cloudy ","2009",0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"14455",14455,72360,"Rocks (Rad, Das) ","2003",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"14456",14456,72363,"Chechahcos, The ","1924",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14457",14457,72367,"Grey Gardens ","2009",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14458",14458,72369,"Goemon ","2009",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14459",14459,72378,"2012 ","2009",0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"14460",14460,72380,"Box, The ","2009",0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
"14461",14461,72386,"Broken Embraces (Los abrazos rotos) ","2009",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"14462",14462,72388,"Sunday ","1997",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"14463",14463,72393,"Fourth Kind, The ","2009",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
"14464",14464,72395,"Precious ","2009",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14465",14465,72400,"Undercover Man ","1949",0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"14466",14466,72405,"Bad Lieutenant: Port of Call New Orleans ","2009",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14467",14467,72407,"Twilight Saga: New Moon, The ","2009",0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
"14468",14468,72424,"Derailed ","2002",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"14469",14469,72479,"Messenger, The ","2009",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"14470",14470,72483,"Keith ","2008",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"14471",14471,72485,"Lemon Tree ","2008",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14472",14472,72489,"Ninja Assassin ","2009",0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"14473",14473,72491,"Police, Adjective (Politist, adj.) ","2009",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14474",14474,72505,"Wake of Death ","2004",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14475",14475,72507,"Second in Command ","2006",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"14476",14476,72512,"Efectos secundarios ","2006",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14477",14477,72516,"Plumm Summer, A ","2007",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14478",14478,72524,"Wattstax ","1973",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"14479",14479,72537,"Hard Corps, The ","2006",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"14480",14480,72552,"Oxford Blues ","1984",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14481",14481,72554,"Cell 211 (Celda 211) ","2009",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14482",14482,72557,"Film with Me in It, A ","2008",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
