"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDB17","OUT018",2590.22586643393
"NCV54","OUT018",1647.45671888046
"FDJ32","OUT017",1152.31670401352
"FDA37","OUT049",2105.70969199345
"FDG35","OUT035",2895.57912739443
"NCM05","OUT018",3935.08935747314
"FDG45","OUT046",3381.63310899316
"FDH28","OUT013",709.039322951714
"NCE18","OUT049",4034.81891883206
"FDH38","OUT045",1830.28785926222
"FDR56","OUT013",3185.20960756616
"FDH17","OUT027",3016.67876832744
"FDD39","OUT049",3563.47480377765
"FDB41","OUT049",908.554771734021
"NCR53","OUT046",3559.81020989101
"FDX46","OUT017",1071.43971809131
"FDV28","OUT049",720.017125712256
"FDA08","OUT018",2365.44654183964
"FDH45","OUT017",830.60761736331
"NCS38","OUT010",0
"FDD40","OUT010",1160.01959310518
"DRM59","OUT035",2598.76771601946
"NCJ43","OUT018",2517.74250928888
"NCN29","OUT013",877.920254343676
"NCC19","OUT045",2981.82401399859
"FDR56","OUT035",3273.7592537783
"FDZ43","OUT049",3934.85786481138
"FDJ32","OUT010",0
"DRH03","OUT017",1609.16414763893
"NCZ54","OUT035",2758.35247790553
"FDE26","OUT017",2439.60432097873
"FDS03","OUT045",991.575433312214
"DRZ24","OUT019",34.6627080965756
"FDO48","OUT027",4948.94066329778
"FDW39","OUT049",2888.93453638317
"NCK05","OUT049",1140.13116167845
"NCK30","OUT017",4130.95319777643
"FDT27","OUT018",3447.07936103136
"FDS08","OUT019",933.98230008534
"NCJ19","OUT049",1039.06527331743
"FDC58","OUT045",668.842429766308
"DRE37","OUT013",3026.64876257578
"FDW02","OUT035",2189.0546838995
"FDJ02","OUT010",463.283048202829
"FDX09","OUT045",2755.4885846996
"FDT31","OUT010",1073.98256398218
"FDI24","OUT049",2934.06157281955
"FDY09","OUT045",2737.87970386119
"FDV28","OUT045",549.22466111582
"DRM47","OUT049",3152.65693731735
"FDT52","OUT019",2001.11844784805
"FDI48","OUT018",619.714917822001
"FDY55","OUT017",4165.63877164425
"FDU48","OUT013",2143.42240544305
"FDN25","OUT045",862.04838990218
"FDP20","OUT049",2143.01574618399
"FDJ15","OUT013",2984.22312390677
"FDD04","OUT018",1974.28539000914
"FDY58","OUT045",3576.05994200219
"FDR37","OUT018",2642.0690507758
"FDF44","OUT013",2114.92079167172
"FDD32","OUT045",1284.82336491342
"FDR57","OUT017",2602.22037482956
"DRG39","OUT027",2366.62536456616
"FDX15","OUT017",2644.6864722209
"DRN37","OUT045",2579.31885887081
"FDW40","OUT027",3721.72802456231
"FDB32","OUT049",1624.45630217949
"FDM40","OUT018",2022.52463585492
"FDE39","OUT027",3399.56766754774
"DRH49","OUT017",1451.17594917988
"FDT46","OUT049",938.572031487734
"NCF06","OUT035",4221.72890325489
"FDP07","OUT017",3224.38527007316
"FDC04","OUT013",3838.90740854585
"FDZ32","OUT017",1781.64901752698
"FDD50","OUT045",2643.07869304129
"FDU56","OUT017",3048.7881907757
"FDV34","OUT017",1291.59118729381
"NCY41","OUT013",671.733268761174
"NCK18","OUT046",2647.59050990026
"DRH25","OUT049",981.078587601389
"FDT57","OUT046",3777.42211621544
"FDV56","OUT018",1452.12200750855
"FDV12","OUT045",1512.1827111081
"FDN52","OUT017",1548.59744032249
"FDX38","OUT035",963.889878955423
"FDE47","OUT018",1697.13069326398
"NCO07","OUT013",3388.73565410362
"FDV09","OUT027",3856.98775770447
"FDZ23","OUT019",1047.37564991702
"DRH51","OUT018",1163.0911196571
"NCY54","OUT045",2676.20816220441
"DRG49","OUT013",3930.14493959197
"NCC19","OUT049",3166.62142093735
"NCV53","OUT045",3753.74531381335
"FDZ47","OUT019",0
"NCO26","OUT018",1570.22413017666
"NCP02","OUT045",949.149794643203
"NCW30","OUT018",3830.41953061602
"NCN55","OUT046",3824.55652772088
"FDB20","OUT010",0
"DRL11","OUT013",2539.70314175202
"DRD60","OUT045",2827.48021275796
"FDW14","OUT010",0
"FDL27","OUT010",0
"FDU09","OUT018",654.400491689822
"DRH36","OUT027",2682.06957367524
"FDP34","OUT027",3951.74830980204
"FDE04","OUT017",2945.14228081428
"FDZ57","OUT027",3544.61529928247
"FDF02","OUT010",0
"FDG28","OUT045",3817.9564183482
"NCI31","OUT046",613.770997482215
"FDT43","OUT013",897.044781164471
"FDU20","OUT046",1954.99009130301
"FDD53","OUT013",766.534279581065
"FDW15","OUT045",2320.34568949539
"NCT53","OUT045",2533.20836426106
"NCG55","OUT027",3302.14617640513
"FDD48","OUT035",1993.71997252759
"FDG47","OUT049",4267.45968439451
"FDI21","OUT017",1157.968476301
"FDT27","OUT017",3819.60465625013
"DRO35","OUT013",1916.55478833505
"FDD33","OUT017",3802.52796322072
"FDC04","OUT035",3994.3695570602
"FDY34","OUT013",2651.58084560132
"DRJ49","OUT049",2158.00414669969
"FDE05","OUT049",2403.01283245511
"FDU31","OUT017",3576.68426300842
"NCN19","OUT027",4447.99010013169
"FDK56","OUT027",4403.43571022665
"FDK58","OUT017",1775.50551615281
"NCJ42","OUT035",1807.23016029722
"FDZ34","OUT027",4510.68555868416
"FDA52","OUT018",2523.92646938537
"NCR29","OUT013",964.900282917731
"FDT48","OUT035",3328.71464752958
"DRJ51","OUT019",1734.28383750447
"NCS54","OUT046",2831.50030053024
"FDV01","OUT035",2622.60101567669
"DRG51","OUT027",4062.06990894663
"NCG42","OUT013",2148.13117827948
"FDA51","OUT049",1963.28254058143
"FDV19","OUT010",634.703542472865
"NCT18","OUT045",2834.23681938578
"NCS41","OUT045",2872.56679047201
"FDO03","OUT046",3617.30516652036
"FDL12","OUT010",0
"FDY37","OUT010",384.002625707641
"FDI58","OUT049",1603.20302412266
"FDT28","OUT018",2113.64079073408
"NCC42","OUT010",305.21393229914
"FDO01","OUT017",2190.9512380049
"FDJ02","OUT013",2380.15883858827
"FDQ04","OUT018",445.633484506923
"DRL47","OUT013",2054.84581344197
"FDZ32","OUT035",1873.5700160681
"FDC35","OUT035",3441.61626827457
"FDX14","OUT045",1138.67089883834
"FDZ35","OUT013",1716.59222157136
"FDL14","OUT013",2517.95813460851
"FDO04","OUT049",1021.98858028802
"DRK11","OUT017",2509.0159274367
"FDB44","OUT018",3075.1236534663
"FDZ50","OUT049",3038.69094095434
"FDI12","OUT027",2898.61710438165
"FDU43","OUT017",3861.53856583245
"FDD58","OUT010",0
"FDB27","OUT017",3211.40424462653
"FDB04","OUT018",1128.85681615364
"NCO17","OUT013",1946.03986027976
"FDL12","OUT017",1074.01973969171
"DRJ13","OUT049",2665.17912868458
"FDD57","OUT045",1508.61923133433
"FDW19","OUT035",1938.31330841195
"DRD27","OUT018",1353.22532910589
"FDH27","OUT027",3776.68341831359
"NCW30","OUT027",5564.38941063588
"FDR40","OUT018",1035.12018095177
"FDG05","OUT013",2536.09920325593
"NCY41","OUT019",0
"FDI38","OUT018",3002.06764978992
"FDR20","OUT046",740.67756056953
"FDE09","OUT017",1870.75779733707
"FDN50","OUT019",0
"DRF27","OUT045",2369.52793479222
"DRF51","OUT013",685.697752381175
"NCO02","OUT019",0
"FDB51","OUT027",2484.68702851195
"FDJ50","OUT013",921.410268630704
"FDN52","OUT013",1424.36820686585
"FDX14","OUT013",1290.78595459537
"FDT27","OUT019",1835.34972586549
"FDV10","OUT013",737.99220708741
"FDU33","OUT046",765.043048035763
"FDU58","OUT046",2961.47861430464
"NCP42","OUT027",4550.61209319742
"FDL51","OUT027",4842.22300264927
"DRH15","OUT027",2225.71385913652
"FDU16","OUT017",1503.01913352175
"FDW15","OUT017",2495.54317290338
"FDQ44","OUT045",1903.3438629386
"NCI06","OUT027",4320.59180795769
"DRK23","OUT019",2105.21562817383
"FDC28","OUT035",1919.14832286884
"NCY17","OUT019",0
"NCV05","OUT018",2183.58458500105
"FDM34","OUT019",229.465231659473
"DRD60","OUT027",4364.12228096704
"FDT38","OUT046",1411.08170165891
"FDQ57","OUT018",2048.36531058121
"FDE59","OUT027",2073.37743296496
"NCM43","OUT046",2613.39666511913
"DRI51","OUT049",2828.85955815343
"NCG30","OUT017",2114.78302491912
"NCK54","OUT035",1998.34782791938
"FDQ16","OUT019",0
"FDI36","OUT013",3166.00416330072
"FDX16","OUT027",3832.58181151592
"FDA34","OUT046",2775.02926079659
"FDJ48","OUT018",3650.15413720446
"FDU47","OUT035",2366.65913826602
"FDS39","OUT046",2292.21976627793
"FDD11","OUT046",3984.06037216231
"FDM16","OUT027",2662.8641294098
"FDU56","OUT018",2640.47248734878
"FDQ32","OUT017",2074.85649040586
"DRK35","OUT013",710.595427656416
"FDA58","OUT049",3811.02305241115
"DRG48","OUT019",402.933559720898
"FDT59","OUT010",1758.35118869155
"FDQ31","OUT019",0
"FDS51","OUT018",776.147011576342
"FDW32","OUT027",2870.64767841933
"FDI15","OUT027",5634.29274618053
"NCV30","OUT017",1141.38351235828
"DRG25","OUT049",3083.24533085938
"FDT02","OUT013",616.245687200889
"FDO33","OUT027",3294.89784069062
"FDP38","OUT035",1006.88816415576
"FDZ45","OUT035",3291.36813461671
"NCA54","OUT027",4321.61572485339
"FDU33","OUT017",875.121548546032
"FDN58","OUT017",3807.72846514384
"FDI05","OUT045",1172.9052023418
"FDM57","OUT019",0
"NCS42","OUT027",2913.07331708834
"FDB57","OUT045",3448.58073238354
"FDC03","OUT045",3050.25216228318
"FDZ58","OUT013",1975.03320313778
"NCK29","OUT045",1937.53770771973
"NCR53","OUT045",3499.35954110739
"FDE26","OUT027",3782.37564932339
"FDU52","OUT049",2570.33765914237
"FDE41","OUT027",2820.36059878216
"FDU38","OUT018",2746.65796018827
"FDA52","OUT017",2915.12502106057
"FDW46","OUT046",1087.28432249498
"DRI59","OUT035",3713.07873400993
"FDT38","OUT035",1538.38817488457
"FDL33","OUT018",2855.50437207281
"FDQ01","OUT027",5455.54299875134
"FDJ08","OUT046",3042.31514150453
"FDQ47","OUT049",723.621064208347
"NCZ18","OUT013",4026.95332548093
"FDE29","OUT017",1110.83406479556
"FDF10","OUT027",3802.03236395319
"FDC48","OUT049",1463.88808212005
"FDY58","OUT013",3661.262495457
"NCX30","OUT010",2001.27158193326
"FDV11","OUT013",2849.53603729594
"FDT46","OUT046",836.010759198429
"DRD01","OUT019",0
"FDQ11","OUT013",4091.2048887381
"NCM41","OUT017",1610.72025234363
"NCC55","OUT013",666.00057902905
"FDG45","OUT027",4853.15619430451
"NCQ54","OUT049",2775.50072782917
"FDM34","OUT045",2018.29331747498
"FDD17","OUT019",1866.92309032391
"FDN38","OUT027",5409.47296286392
"FDB53","OUT018",2100.70022400977
"NCL06","OUT035",4294.29317784458
"NCV18","OUT019",0
"FDX25","OUT013",2937.04825367901
"FDB39","OUT046",928.231748417923
"FDC33","OUT049",3236.56521520432
"NCO14","OUT018",481.875163079446
"FDA58","OUT027",5212.66306423195
"NCQ02","OUT017",3072.5810317106
"NCR53","OUT017",3704.12301390474
"FDN52","OUT046",1438.51893981222
"FDG26","OUT046",4060.7607730571
"FDE23","OUT027",2245.37057376633
"DRI37","OUT013",1019.32348886
"DRH37","OUT018",2374.78317006786
"FDO01","OUT035",2200.39868719678
"FDK45","OUT049",1937.3609484105
"FDP23","OUT049",3551.51769522671
"FDM33","OUT035",3636.37833311514
"FDD36","OUT017",2035.54306114625
"FDL56","OUT017",1498.80208977201
"FDT27","OUT010",1822.07056413972
"FDG52","OUT017",859.560501499006
"NCL42","OUT035",4008.82576976689
"DRJ24","OUT046",2959.96296832226
"FDV38","OUT046",890.393506418375
"FDT35","OUT045",2641.03085924991
"FDY51","OUT045",3408.1624687836
"FDC37","OUT017",1817.39896701282
"NCP43","OUT013",2925.17206257272
"FDO33","OUT045",1745.80693484392
"FDW04","OUT018",1826.69819539633
"NCC31","OUT046",2479.20130759499
"FDK22","OUT049",3532.3527096836
"FDJ50","OUT017",1020.7418268121
"FDV13","OUT017",1555.845776037
"DRL60","OUT017",2534.3648730763
"FDW03","OUT017",1785.29341474539
"FDY27","OUT035",2977.43957149002
"FDB39","OUT027",2363.96442552112
"FDU59","OUT045",2527.02440416458
"FDZ57","OUT049",2177.20959096512
"FDO21","OUT049",3668.59590099913
"FDS43","OUT018",2712.01284504277
"FDU28","OUT010",1094.74411295232
"FDC51","OUT010",43.6202826009981
"FDW16","OUT010",0
"FDP32","OUT010",102.671343935052
"FDB60","OUT019",1209.0487043168
"NCQ30","OUT046",1936.80856393326
"FDD26","OUT049",3042.29487945043
"FDI44","OUT045",1200.87462830412
"DRH23","OUT046",941.212773864552
"FDO44","OUT046",1779.35255328323
"FDG04","OUT046",2983.26408017048
"FDM32","OUT027",2942.147577391
"FDM09","OUT013",2735.52958221061
"FDZ47","OUT013",1635.75569437147
"FDM40","OUT027",3745.60178294186
"FDY48","OUT017",1751.09956996426
"NCM30","OUT045",660.078448069423
"FDX36","OUT010",1664.57409476736
"DRF03","OUT017",779.788349917133
"FDN51","OUT049",4207.83597652912
"FDM57","OUT049",1479.94085825376
"FDB35","OUT049",1622.94065619711
"FDY13","OUT027",2730.2683607987
"FDA37","OUT017",2128.78796726144
"NCX53","OUT017",2382.60109343607
"FDD59","OUT018",1048.10120639839
"FDX10","OUT019",0
"FDC03","OUT018",2834.25109401598
"FDW43","OUT035",3731.67107302172
"FDW10","OUT046",2811.27093936911
"FDY14","OUT027",5609.92725871429
"FDV43","OUT045",700.988440756054
"FDO40","OUT013",2439.25035864465
"FDP46","OUT027",2935.92315857219
"NCE43","OUT019",792.498148124371
"FDD05","OUT035",2079.18435511927
"FDJ60","OUT010",730.568928910772
"DRE27","OUT018",1282.70888830758
"FDO11","OUT035",4111.44776283261
"DRG11","OUT027",3190.76020164252
"FDK33","OUT010",1493.64532958401
"DRM23","OUT045",2651.31048692917
"FDJ02","OUT027",3792.69573572498
"NCZ05","OUT045",1623.60914459303
"NCL30","OUT013",2064.14198294786
"FDZ19","OUT018",2502.67319132854
"FDM45","OUT049",2046.12644285039
"FDO36","OUT046",2847.51261794163
"NCK31","OUT045",789.032844948126
"DRJ37","OUT045",2386.15335745726
"FDP24","OUT018",1660.88901469145
"FDF46","OUT013",1890.63319616412
"FDX46","OUT019",0
"NCL18","OUT045",3013.43783717933
"FDJ26","OUT013",3408.43282745574
"FDJ07","OUT045",1788.80522004426
"FDY15","OUT013",2512.75763268539
"DRG01","OUT045",1164.06030320027
"FDF58","OUT045",1009.75696068196
"FDZ14","OUT019",55.3837983443949
"FDP31","OUT049",1187.7977609929
"FDH45","OUT013",759.28594386656
"FDA09","OUT010",924.266618133332
"FDW31","OUT035",3301.72867974063
"FDA57","OUT046",712.256864242842
"NCE55","OUT035",2960.36287846061
"FDC17","OUT019",1470.15062492825
"FDC59","OUT013",1103.76395455598
"FDA22","OUT013",2711.2045534667
"FDK52","OUT035",3711.48217058291
"NCM26","OUT046",2447.09575532756
"NCT53","OUT035",2800.32684621018
"FDW45","OUT018",2110.07731096031
"NCI18","OUT035",3675.20003328806
"FDE38","OUT018",2344.15280506049
"FDF08","OUT019",0
"FDY58","OUT010",1722.60123920572
"FDF58","OUT019",0
"FDX39","OUT017",3439.86842516156
"FDB44","OUT049",3449.46834869232
"FDF28","OUT013",2060.5785031741
"FDE39","OUT013",1921.67437281352
"FDT37","OUT018",3727.7975375503
"FDZ45","OUT017",3267.91574308251
"FDO40","OUT035",2560.47820365555
"FDM57","OUT027",2847.34656657111
"DRG36","OUT017",2844.68949770691
"FDY36","OUT010",0
"DRL60","OUT027",3878.69230612566
"FDS25","OUT019",0
"DRF49","OUT027",3262.21964189187
"FDP16","OUT045",3820.5364399486
"FDS60","OUT049",2985.8642984391
"FDU15","OUT027",2109.16784117312
"FDK43","OUT046",2042.01057859939
"FDN25","OUT046",980.074932759794
"FDE53","OUT049",1797.96508896324
"FDB22","OUT013",2521.11080274024
"FDE39","OUT017",2031.89866392784
"FDX35","OUT035",3744.11991065934
"NCG54","OUT049",2806.0501753919
"FDH27","OUT035",2480.70605207368
"NCK42","OUT013",3450.40719576039
"FDS25","OUT049",1858.572255002
"FDI10","OUT018",2474.21203627953
"FDU35","OUT035",1775.12460802979
"FDI04","OUT017",3268.44793089152
"DRK23","OUT035",4130.0401018444
"FDB53","OUT019",470.297332387473
"FDY02","OUT049",4238.91761190085
"FDM60","OUT035",839.031149659497
"NCJ31","OUT010",1877.43676953303
"DRP35","OUT017",2141.68807526343
"NCQ30","OUT018",1696.1472350906
"DRL11","OUT010",615.046827843062
"FDU01","OUT013",2973.82212006054
"FDR39","OUT035",3024.04179518645
"FDO08","OUT046",2646.56659300457
"FDC02","OUT045",4062.47337501694
"NCZ29","OUT035",2194.7469149093
"FDF29","OUT010",186.128351457661
"FDZ23","OUT017",3086.09424496624
"NCU53","OUT018",2351.933328584
"NCW30","OUT013",4114.50600058631
"NCM26","OUT027",3923.28715475303
"FDV50","OUT027",3425.94053008304
"FDW15","OUT049",2444.45501295075
"FDI35","OUT027",4361.01007155764
"FDO11","OUT017",4045.98054427144
"FDN48","OUT046",1507.93054627019
"NCA17","OUT049",2498.38648980633
"NCN54","OUT013",1331.20421819531
"FDP22","OUT013",872.679293698237
"NCB54","OUT035",2176.03319973055
"FDD08","OUT045",586.490256584038
"DRM48","OUT010",0
"FDG41","OUT027",3235.31459154756
"FDE44","OUT027",2277.47612603375
"FDE26","OUT035",2453.72008428472
"NCS38","OUT013",1858.48718517437
"NCJ54","OUT018",3377.09510804207
"FDI40","OUT019",0
"FDN45","OUT018",3282.86674375351
"FDU43","OUT046",3799.69931116796
"FDI04","OUT010",1222.67459293533
"NCC07","OUT018",1424.68476935524
"NCC07","OUT019",0
"NCD18","OUT045",3599.3610538504
"FDU55","OUT035",4236.2255746839
"FDX59","OUT035",760.32337369564
"FDR52","OUT049",3133.98368086092
"NCP17","OUT013",1083.53459339485
"FDQ32","OUT045",1901.21511170257
"NCT17","OUT049",3090.98539566058
"FDO10","OUT049",1063.96294859267
"FDE32","OUT049",733.941150609935
"FDN44","OUT045",2460.6845483937
"FDH02","OUT035",1594.2865680869
"FDK60","OUT013",1637.3522577985
"FDS24","OUT019",0
"FDL03","OUT010",1233.07559678156
"FDB46","OUT027",4827.23460213358
"FDO48","OUT049",3629.77420082621
"FDZ39","OUT049",1774.17224802834
"FDT02","OUT027",2066.12909725045
"FDC50","OUT013",1573.59242362801
"FDP39","OUT035",1013.60431206126
"DRG15","OUT018",725.327744130165
"FDP10","OUT018",1411.70374390861
"FDF53","OUT027",4348.06950483333
"FDN34","OUT045",2650.85921656481
"FDK02","OUT045",1877.95445857667
"FDC23","OUT045",2743.53147614867
"FDJ10","OUT019",348.059083414266
"FDE53","OUT035",1877.17395456419
"FDR25","OUT035",4360.10084580645
"FDW50","OUT046",2645.99394647324
"FDS09","OUT049",965.025811467678
"FDW49","OUT010",920.130491828232
"FDU51","OUT046",2848.08526447296
"FDF28","OUT018",1753.15046263327
"NCY30","OUT018",2587.11365702452
"FDD44","OUT045",4035.03613686362
"FDX09","OUT017",2930.6860681076
"NCF30","OUT013",2057.95802285138
"FDZ50","OUT019",1051.06050585775
"FDW37","OUT013",1487.06366541832
"FDD11","OUT049",4123.96815736447
"DRH39","OUT018",966.732491389496
"FDA36","OUT049",3031.40214651751
"NCG43","OUT049",1603.73521193167
"FDF02","OUT035",1825.37122894464
"FDP57","OUT027",3104.23144343282
"NCE42","OUT017",3781.23422644157
"NCR38","OUT027",5453.53562368227
"FDP03","OUT019",112.38702588706
"FDO51","OUT035",870.112785031226
"NCQ42","OUT046",2066.37606606562
"NCM41","OUT046",1486.63680949104
"FDH48","OUT027",2842.10560592567
"DRF60","OUT046",3746.79175120807
"FDJ27","OUT035",1790.6451963545
"FDQ14","OUT013",2444.94258965445
"FDN27","OUT017",2016.37807560314
"NCQ02","OUT046",3002.9612535226
"FDJ33","OUT049",2108.33017231617
"FDP07","OUT027",4568.71270312252
"DRE01","OUT049",3919.29681776435
"FDU36","OUT045",1554.19753813507
"FDL28","OUT017",3729.43150082202
"NCX53","OUT046",2264.74206940229
"FDZ39","OUT013",1711.92390745725
"NCP42","OUT013",3138.07519606072
"FDJ14","OUT035",1476.75709195012
"FDK04","OUT049",1026.61643567981
"NCC19","OUT017",3199.03632443355
"FDS09","OUT018",595.349430355768
"FDZ02","OUT046",1618.2926041371
"FDD35","OUT018",1679.0705420612
"NCY42","OUT017",2414.21491661681
"FDB05","OUT045",3842.28144709211
"FDF20","OUT035",3250.41768320776
"NCO41","OUT018",1305.51827106911
"FDC40","OUT027",2755.65776516063
"FDV58","OUT045",3071.50544034001
"FDZ57","OUT045",2015.7537545969
"DRM35","OUT046",2859.46972649257
"DRN36","OUT018",1257.85167175466
"FDQ13","OUT046",1375.82348125975
"DRO35","OUT010",0
"NCD43","OUT035",1836.22350315523
"FDA51","OUT018",1568.70848419428
"NCX17","OUT027",5143.21099905167
"NCZ17","OUT049",779.06818704631
"FDR11","OUT027",4003.01884761258
"FDW34","OUT049",3945.21840993529
"FDN50","OUT017",1613.83246175303
"FDS09","OUT046",848.45959683605
"FDS48","OUT018",2140.09457071402
"FDL44","OUT049",2699.90516127472
"DRF48","OUT018",2709.92455252906
"FDA14","OUT018",2091.93624231289
"NCD30","OUT049",1667.94631646652
"FDI16","OUT017",973.526497862014
"NCG06","OUT035",4235.24211651052
"DRZ24","OUT035",2085.94096174709
"NCS17","OUT045",1478.02932504929
"FDB37","OUT045",3751.65702129964
"FDE10","OUT035",2235.61644887361
"FDC57","OUT045",2981.82401399859
"FDM12","OUT018",2715.08459572986
"FDE24","OUT049",2351.21010683556
"FDW22","OUT045",3417.9908260985
"DRD01","OUT027",2348.9355662831
"NCZ18","OUT027",5469.05621200698
"FDN49","OUT045",636.245148412198
"FDR22","OUT035",1972.50715319309
"FDV08","OUT019",0
"FDY39","OUT046",2951.69071571206
"FDV36","OUT049",2121.23028031815
"FDO60","OUT045",700.988440756054
"FDU04","OUT027",3422.33659158694
"FDR20","OUT027",2246.43494938434
"FDW19","OUT019",0
"FDU40","OUT049",3187.87469899418
"FDK15","OUT045",1517.8749421179
"DRF15","OUT035",2574.40222855323
"FDQ25","OUT017",2873.19111147824
"FDI48","OUT019",0
"FDS49","OUT046",1266.48534028853
"FDV22","OUT046",2523.79615622235
"NCV42","OUT046",1768.45982035031
"FDX26","OUT046",2935.63793957835
"FDI33","OUT018",1188.4400652967
"FDZ14","OUT049",2049.23865225979
"FDG10","OUT013",975.260828041641
"FDM38","OUT018",581.304029291122
"FDG26","OUT027",5502.7178689791
"FDH46","OUT035",1793.22521795489
"FDN13","OUT018",1345.93653466906
"FDU57","OUT035",2542.2966762858
"NCI06","OUT046",2863.07366498866
"FDM38","OUT045",819.090563424161
"NCG42","OUT010",155.006257363609
"FDL39","OUT045",2800.53470369133
"FDT31","OUT019",1137.05707625844
"FDV59","OUT013",3475.26441231331
"FDB49","OUT035",1776.18898364781
"FDD58","OUT049",1742.59888356992
"DRN59","OUT046",772.291383750267
"FDX48","OUT049",2551.70486140826
"FDQ11","OUT049",4136.33607755745
"FDY12","OUT049",982.142963219406
"FDQ11","OUT045",3990.44128823626
"DRI11","OUT017",1975.95981200319
"FDY32","OUT027",4058.46597045054
"FDS51","OUT045",940.796624588359
"FDR19","OUT010",392.766607404526
"DRB13","OUT018",2743.58620950119
"FDS21","OUT035",1183.01743126223
"FDQ40","OUT045",2738.90362075688
"NCE55","OUT013",2839.13503344971
"FDX43","OUT027",4090.03933490896
"FDS12","OUT049",2121.76246812716
"DRK01","OUT027",2991.32982268783
"FDN25","OUT017",1032.57755919607
"FDB60","OUT046",3101.89839064759
"FDQ13","OUT017",1471.8970394277
"DRK13","OUT045",3061.59616558046
"DRF25","OUT018",341.987574545503
"NCD42","OUT019",0
"FDW25","OUT045",1317.42064626753
"NCV29","OUT027",4311.2956384518
"NCK42","OUT035",3546.73736549605
"DRJ13","OUT027",3984.34559115615
"DRD15","OUT017",3788.5230208784
"FDM27","OUT045",2432.71512243137
"FDZ50","OUT018",2662.79014102362
"FDC04","OUT046",3840.60930385459
"FDF50","OUT049",3214.77974933849
"FDP15","OUT045",4009.64673250169
"FDK46","OUT035",4241.42607660701
"FDZ56","OUT018",2419.82928905959
"FDY60","OUT049",2398.38497706332
"FDB10","OUT035",3897.4802537266
"FDR57","OUT045",2419.24236789806
"FDU58","OUT049",3074.93261952686
"FDH02","OUT046",1448.3068384048
"FDP48","OUT013",2934.9599611653
"FDI46","OUT035",4132.66058216712
"FDW56","OUT013",3103.34916347057
"NCM19","OUT010",0
"FDS50","OUT027",4960.85731312639
"FDK24","OUT013",790.327120515967
"FDO36","OUT017",2980.93268902244
"FDK45","OUT027",3304.76665672785
"NCL05","OUT045",689.60397873645
"FDL32","OUT018",1553.18789586958
"FDA28","OUT049",2126.43078224127
"FDY36","OUT018",950.720173978106
"FDP32","OUT018",1771.25107255837
"FDL50","OUT046",1984.47516324771
"DRC24","OUT049",2527.33937394202
"NCS18","OUT017",1842.29664228806
"FDD16","OUT017",1343.96655944469
"NCV18","OUT013",1419.78081019639
"FDX07","OUT046",2930.43743765523
"NCZ05","OUT027",3141.57795634569
"NCI31","OUT013",671.201080952166
"FDK14","OUT049",1461.30806051965
"NCR06","OUT045",666.794595974919
"NCF54","OUT049",2861.00556914317
"DRG23","OUT010",493.259849234219
"FDD53","OUT046",744.894604319274
"NCM31","OUT027",3698.91864180078
"FDT16","OUT017",4242.33917253904
"FDR40","OUT035",1443.54670534236
"DRG25","OUT017",3042.52331323457
"FDT10","OUT035",1155.58019310892
"FDY32","OUT013",2645.92907331384
"FDN50","OUT035",1663.73863326718
"FDZ35","OUT019",0
"NCP54","OUT045",1897.07898539747
"NCD07","OUT035",1955.34954271904
"FDS02","OUT018",2852.92435047241
"DRN59","OUT018",542.522787840525
"DRB24","OUT013",2519.02251022652
"FDP37","OUT027",3487.03942520848
"DRB01","OUT018",2751.3667330247
"FDR47","OUT046",3113.81504047621
"NCM31","OUT010",357.057116641012
"NCF06","OUT027",5547.27225888415
"NCV17","OUT027",3540.93044334174
"FDS10","OUT049",2946.42949301252
"FDN52","OUT035",1570.49372715199
"FDZ48","OUT013",1862.17204111511
"FDJ48","OUT049",4033.83546065869
"DRB13","OUT027",4479.11219422574
"FDV59","OUT017",3546.58608581006
"FDL32","OUT035",1944.49726850844
"FDZ12","OUT035",2423.66236580869
"NCR06","OUT027",2162.97794186173
"FDP51","OUT017",2032.43085173685
"FDY22","OUT013",2317.46338003581
"FDZ38","OUT049",2822.10295152561
"NCO54","OUT035",1062.29482827141
"FDR23","OUT035",2937.02130789007
"FDM38","OUT049",1014.78070329584
"FDS25","OUT013",1847.6753696861
"FDZ22","OUT013",1402.66365844466
"FDZ20","OUT019",2130.60503253576
"FDD45","OUT010",0
"FDN03","OUT049",4035.84283572776
"NCW30","OUT046",4089.75411591512
"FDY24","OUT027",2387.34645481398
"FDJ26","OUT019",1465.93358117851
"FDM15","OUT049",2534.13643929217
"NCW54","OUT027",2418.9198192724
"FDA23","OUT045",1562.96151983196
"FDA39","OUT019",0
"FDZ12","OUT017",2414.21491661681
"NCB42","OUT046",1870.01743779802
"FDL16","OUT046",792.520744911401
"FDO24","OUT019",662.028105263288
"NCP42","OUT046",3072.86458906725
"FDR19","OUT018",2081.57569718898
"DRL01","OUT045",3634.04662771822
"FDV37","OUT046",3163.03774449536
"FDI41","OUT010",436.829268222885
"FDF58","OUT049",1136.97849354672
"NCF43","OUT018",1999.67479437107
"FDN02","OUT049",3368.63182149243
"NCP41","OUT035",1888.55841658379
"NCY17","OUT027",2228.29388073692
"FDL58","OUT027",5643.13764532206
"NCA30","OUT027",4443.85397382659
"FDE46","OUT018",2134.89406879091
"FDY38","OUT035",3809.88711989889
"NCH29","OUT027",3013.56655891803
"FDO20","OUT045",3950.59567116764
